"grid","easting","northing","era5_raw","era5_smooth","residual_pct"
"SN96",295000,265000,1049409.01333333,1049581.40332167,-0.0164246420325926
"SN97",295000,275000,1049409.01333333,1034163.40530131,1.47419720654075
"SN98",295000,285000,1016745.58222222,1019316.07030941,-0.252177726032759
"SN99",295000,295000,1016745.58222222,1006182.13434164,1.04985444682865
"SO00",305000,205000,1125545.70666667,1113189.33571296,1.10999724461018
"SO01",305000,215000,1125545.70666667,1107592.60409442,1.62091210304912
"SO02",305000,225000,1088957.45777778,1100437.59876109,-1.0432341639577
"SO03",305000,235000,1088957.45777778,1091835.64307701,-0.263609758252404
"SO04",305000,245000,1088957.45777778,1081836.34786526,0.658242804150976
"SO05",305000,255000,1049409.01333333,1070430.00509421,-1.96378947346694
"SO06",305000,265000,1049409.01333333,1057793.74699732,-0.792662434220821
"SO07",305000,275000,1049409.01333333,1044356.01553798,0.48383862592602
"SO08",305000,285000,1016745.58222222,1030825.1569975,-1.36585478921415
"SO09",305000,295000,1016745.58222222,1018250.42353013,-0.147786956247343
"SO10",315000,205000,1112272.56888889,1108159.7340458,0.371140975143621
"SO11",315000,215000,1112272.56888889,1103810.47262295,0.766625836211413
"SO12",315000,225000,1093989.01333333,1098544.98197856,-0.414727545978336
"SO13",315000,235000,1093989.01333333,1092325.03647709,0.152333490552785
"SO14",315000,245000,1093989.01333333,1084964.38524877,0.831790260331632
"SO15",315000,255000,1060210.38222222,1076231.13711811,-1.48859797336702
"SO16",315000,265000,1060210.38222222,1066082.08096889,-0.550773608476088
"SO17",315000,275000,1060210.38222222,1054779.70927413,0.514863236403188
"SO18",315000,285000,1036905.79555556,1042807.57538968,-0.565950993587418
"SO19",315000,295000,1036905.79555556,1031066.46150299,0.566339248786209
"SO20",325000,205000,1102603.44888889,1104069.343613,-0.132771979639753
"SO21",325000,215000,1102603.44888889,1100596.10312396,0.182387140861768
"SO22",325000,225000,1091468.19555556,1096718.01687376,-0.4786846971995
"SO23",325000,235000,1091468.19555556,1092281.57383145,-0.0744659889332669
"SO24",325000,245000,1091468.19555556,1086976.59270729,0.413219831816003
"SO25",325000,255000,1072936.01777778,1080410.18281561,-0.691789577395217
"SO26",325000,265000,1072936.01777778,1072360.83117849,0.0536374121995357
"SO27",325000,275000,1072936.01777778,1063042.54142583,0.930675487237096
"SO28",325000,285000,1049848.35555556,1052641.15535995,-0.265313567702842
"SO29",325000,295000,1049848.35555556,1041922.72707579,0.760673346862352
"SO30",335000,205000,1102603.44888889,1100831.00746765,0.16100940191715
"SO31",335000,215000,1102603.44888889,1097787.17446149,0.438725696514542
"SO32",335000,225000,1091468.19555556,1094633.45957488,-0.28916200136581
"SO33",335000,235000,1091468.19555556,1091208.64384725,0.0237857086059137
"SO34",335000,245000,1091468.19555556,1087181.35330812,0.394307926123632
"SO35",335000,255000,1072936.01777778,1082103.01548987,-0.847146489832139
"SO36",335000,265000,1072936.01777778,1075652.79019511,-0.252569643485349
"SO37",335000,275000,1072936.01777778,1067796.55631329,0.48131466936259
"SO38",335000,285000,1049848.35555556,1058723.03432411,-0.838243665325014
"SO39",335000,295000,1049848.35555556,1049051.64422109,0.0759458639478857
"SO40",345000,205000,1096885.33333333,1098522.55245816,-0.149038280657918
"SO41",345000,215000,1096885.33333333,1095424.03000868,0.133400700059744
"SO42",345000,225000,1090553.08444444,1092369.49714199,-0.166281894752043
"SO43",345000,235000,1090553.08444444,1089228.54154674,0.121603763322433
"SO44",345000,245000,1090553.08444444,1085670.85607881,0.44969691673065
"SO45",345000,255000,1074151.89333333,1081282.06999022,-0.659418745097295
"SO46",345000,265000,1074151.89333333,1075697.38112209,-0.143673101364883
"SO47",345000,275000,1074151.89333333,1068793.18109943,0.501379717672927
"SO48",345000,285000,1054197.40444444,1060732.25477415,-0.616069729216704
"SO49",345000,295000,1054197.40444444,1052024.63569839,0.206532116485507
"SO50",355000,205000,1096885.33333333,1097174.54812034,-0.0263599613667712
"SO51",355000,215000,1096885.33333333,1093733.69431587,0.288154148842985
"SO52",355000,225000,1090553.08444444,1090371.43703943,0.0166592226141404
"SO53",355000,235000,1090553.08444444,1086944.42002953,0.332000822527585
"SO54",355000,245000,1090553.08444444,1083182.8106771,0.680427504451808
"SO55",355000,255000,1074151.89333333,1078733.3393659,-0.42470607567
"SO56",355000,265000,1074151.89333333,1073334.44766415,0.0761594553277661
"SO57",355000,275000,1074151.89333333,1066891.47147427,0.680521126392637
"SO58",355000,285000,1054197.40444444,1059533.90576937,-0.503664988526083
"SO59",355000,295000,1054197.40444444,1051664.37004935,0.240859580987608
"SO60",365000,205000,1095901.10222222,1096909.12224068,-0.0918964021737104
"SO61",365000,215000,1095901.10222222,1093008.42960562,0.264652361157598
"SO62",365000,225000,1085511.00444444,1089154.47966035,-0.334523273231213
"SO63",365000,235000,1085511.00444444,1085084.45453575,0.0393102957943649
"SO64",365000,245000,1085511.00444444,1080647.04638676,0.450096826151388
"SO65",365000,255000,1072101.49333333,1075646.03595417,-0.329526861286621
"SO66",365000,265000,1072101.49333333,1069947.58007367,0.201310166943962
"SO67",365000,275000,1072101.49333333,1063594.67459285,0.799817726027553
"SO68",365000,285000,1054034.96888889,1056707.07005954,-0.252870568047082
"SO69",365000,295000,1054034.96888889,1049507.01795194,0.431435984657678
"SO70",375000,205000,1101889.86666667,1097849.11092483,0.368061120752149
"SO71",375000,215000,1101889.86666667,1093492.28427504,0.767959912693416
"SO72",375000,225000,1084694.15111111,1089020.3190838,-0.397253191412746
"SO73",375000,235000,1084694.15111111,1084195.02636787,0.0460364354292838
"SO74",375000,245000,1084694.15111111,1078895.60833614,0.53745169877113
"SO75",375000,255000,1067917.01333333,1073086.16450033,-0.481708863463149
"SO76",375000,265000,1067917.01333333,1066870.10653731,0.0981287965243191
"SO77",375000,275000,1067917.01333333,1060381.07795437,0.710681804460302
"SO78",375000,285000,1049229.15555556,1053741.92822807,-0.428261659863924
"SO79",375000,295000,1049229.15555556,1047070.35264855,0.206175535534931
"SO80",385000,205000,1101889.86666667,1099898.15775512,0.181081211702042
"SO81",385000,215000,1101889.86666667,1095106.9337943,0.619385437444049
"SO82",385000,225000,1084694.15111111,1090043.39113173,-0.490736429772794
"SO83",385000,235000,1084694.15111111,1084477.9814044,0.019933065532168
"SO84",385000,245000,1084694.15111111,1078357.17169647,0.587651251456166
"SO85",385000,255000,1067917.01333333,1071796.12049004,-0.361925844154768
"SO86",385000,265000,1067917.01333333,1065030.84639622,0.270993741343911
"SO87",385000,275000,1067917.01333333,1058302.93997298,0.908442469280209
"SO88",385000,285000,1049229.15555556,1051765.43723006,-0.241145181684227
"SO89",385000,295000,1049229.15555556,1045420.65164779,0.364303488912744
"SO90",395000,205000,1104509.63555556,1102765.22147956,0.158185445280741
"SO91",395000,215000,1104509.63555556,1097624.94518141,0.627235232250313
"SO92",395000,225000,1085591.14666667,1092079.21063051,-0.594101957136827
"SO93",395000,235000,1085591.14666667,1085909.78970089,-0.0293434166671777
"SO94",395000,245000,1085591.14666667,1079137.88555354,0.598001534328628
"SO95",395000,255000,1066719.23555556,1071979.94606914,-0.490747101461766
"SO96",395000,265000,1066719.23555556,1064759.16674591,0.184085647802948
"SO97",395000,275000,1066719.23555556,1057785.17504274,0.844600654613728
"SO98",395000,285000,1048248.78222222,1051253.38133839,-0.285811125034279
"SO99",395000,295000,1048248.78222222,1045201.67380045,0.291533059901376
"SP00",405000,205000,1104509.63555556,1105921.39356049,-0.127654461985543
"SP01",405000,215000,1104509.63555556,1100536.75199413,0.360995083010549
"SP02",405000,225000,1085591.14666667,1094638.46313712,-0.826511837025118
"SP03",405000,235000,1085591.14666667,1088054.60144766,-0.226409113817585
"SP04",405000,245000,1085591.14666667,1080865.95588667,0.437167139390855
"SP05",405000,255000,1066719.23555556,1073330.93006702,-0.615997762316428
"SP06",405000,265000,1066719.23555556,1065826.14998813,0.0837927993637064
"SP07",405000,275000,1066719.23555556,1058698.95944274,0.757559648215413
"SP08",405000,285000,1048248.78222222,1052211.40288663,-0.376599289224608
"SP09",405000,295000,1048248.78222222,1046421.07959793,0.174662252120782
"SP10",415000,205000,1107545.51111111,1108789.66785167,-0.112208543841667
"SP11",415000,215000,1107545.51111111,1103211.68670759,0.392837064340464
"SP12",415000,225000,1087650.68444444,1097114.1446804,-0.86257754326121
"SP13",415000,235000,1087650.68444444,1090325.64848607,-0.245336248425953
"SP14",415000,245000,1087650.68444444,1082975.94794089,0.431656539781733
"SP15",415000,255000,1067230.47111111,1075287.69771553,-0.749308917189285
"SP16",415000,265000,1067230.47111111,1067674.29863613,-0.0415695615777423
"SP17",415000,275000,1067230.47111111,1060527.42453304,0.632048396204737
"SP18",415000,285000,1048384.01777778,1054136.75802075,-0.545729972814374
"SP19",415000,295000,1048384.01777778,1048583.35212025,-0.0190098709907046
"SP20",425000,205000,1107545.51111111,1110978.56277861,-0.309011513139925
"SP21",425000,215000,1107545.51111111,1105232.31137149,0.209295341424316
"SP22",425000,225000,1087650.68444444,1099089.80618509,-1.04078135164884
"SP23",425000,235000,1087650.68444444,1092330.71288274,-0.428444278193757
"SP24",425000,245000,1087650.68444444,1085024.12177672,0.24207412674109
"SP25",425000,255000,1067230.47111111,1077391.47997891,-0.94311204948454
"SP26",425000,265000,1067230.47111111,1069811.86300934,-0.241294005748736
"SP27",425000,275000,1067230.47111111,1062712.4373019,0.425141708201191
"SP28",425000,285000,1048384.01777778,1056414.096708,-0.760126067538239
"SP29",425000,295000,1048384.01777778,1051038.69340737,-0.252576393832516
"SP30",435000,205000,1110706.47111111,1112355.92051874,-0.148284319542297
"SP31",435000,215000,1110706.47111111,1106520.45670808,0.378304294118711
"SP32",435000,225000,1092232.07111111,1100428.5671737,-0.744845808905014
"SP33",435000,235000,1092232.07111111,1093856.36492609,-0.148492422502324
"SP34",435000,245000,1092232.07111111,1086810.30342351,0.498869735639927
"SP35",435000,255000,1072168.24888889,1079408.27833034,-0.670740588783539
"SP36",435000,265000,1072168.24888889,1071975.91047652,0.0179424192739178
"SP37",435000,275000,1072168.24888889,1064928.71550441,0.679813895435296
"SP38",435000,285000,1055364.92444444,1058645.89222647,-0.309921174409144
"SP39",435000,295000,1055364.92444444,1053322.93927949,0.19386126408218
"SP40",445000,205000,1113356.24888889,1112956.35233072,0.0359310189777664
"SP41",445000,215000,1113356.24888889,1107121.28533943,0.563168970917945
"SP42",445000,225000,1095008.30222222,1101255.53223165,-0.56728250860816
"SP43",445000,235000,1095008.30222222,1095081.81184867,-0.00671270636146603
"SP44",445000,245000,1095008.30222222,1088463.79421749,0.601260973447568
"SP45",445000,255000,1078854.34666667,1081425.31591721,-0.237738955497124
"SP46",445000,265000,1078854.34666667,1074210.46571763,0.432306433165409
"SP47",445000,275000,1078854.34666667,1067186.80628439,1.09329878457692
"SP48",445000,285000,1062575.62666667,1060801.8066845,0.167215022729632
"SP49",445000,295000,1062575.62666667,1055359.24831449,0.683784063455725
"SP50",455000,205000,1113356.24888889,1112945.14410366,0.0369384589535906
"SP51",455000,215000,1113356.24888889,1107275.06536125,0.549202607181864
"SP52",455000,225000,1095008.30222222,1101863.9004992,-0.622181947685877
"SP53",455000,235000,1095008.30222222,1096295.50258905,-0.117413631980746
"SP54",455000,245000,1095008.30222222,1090278.37610767,0.433827380071463
"SP55",455000,255000,1078854.34666667,1083718.47734232,-0.448837108285082
"SP56",455000,265000,1078854.34666667,1076771.5221078,0.193432359242464
"SP57",455000,275000,1078854.34666667,1069752.19856933,0.850865098432433
"SP58",455000,285000,1062575.62666667,1063150.96196301,-0.054116049077409
"SP59",455000,295000,1062575.62666667,1057407.4761122,0.488756763236788
"SP60",465000,205000,1117009.97333333,1112527.06609209,0.402948150914952
"SP61",465000,215000,1117009.97333333,1107230.16642084,0.88326774406011
"SP62",465000,225000,1098068.78222222,1102497.40177915,-0.401689795348375
"SP63",465000,235000,1098068.78222222,1097742.42073713,0.0297302426256749
"SP64",465000,245000,1098068.78222222,1092503.18062559,0.509435733948817
"SP65",465000,255000,1082823.80444444,1086544.03460303,-0.342391107963007
"SP66",465000,265000,1082823.80444444,1079918.40822826,0.269038493468168
"SP67",465000,275000,1082823.80444444,1072924.77356728,0.922621149314764
"SP68",465000,285000,1068407.44888889,1066035.98109679,0.222456636938204
"SP69",465000,295000,1068407.44888889,1059849.88736045,0.807431470295518
"SP70",475000,205000,1117009.97333333,1111891.15602704,0.460370358963911
"SP71",475000,215000,1117009.97333333,1107185.71268324,0.887318228328787
"SP72",475000,225000,1098068.78222222,1103312.76585489,-0.475294385685888
"SP73",475000,235000,1098068.78222222,1099532.52446738,-0.133124051593803
"SP74",475000,245000,1098068.78222222,1095211.45076284,0.260893132316673
"SP75",475000,255000,1082823.80444444,1089958.42053041,-0.654576904180989
"SP76",475000,265000,1082823.80444444,1083732.74259256,-0.0838710608618605
"SP77",475000,275000,1082823.80444444,1076781.27593108,0.561165823406174
"SP78",475000,285000,1068407.44888889,1069631.61863874,-0.114447790110247
"SP79",475000,295000,1068407.44888889,1062967.09259935,0.511808533624125
"SP80",485000,205000,1115998.96888889,1111321.31126451,0.420909558465858
"SP81",485000,215000,1115998.96888889,1107318.09342225,0.783954991632859
"SP82",485000,225000,1101256.48,1104369.77857571,-0.281907259335252
"SP83",485000,235000,1101256.48,1101586.76690809,-0.0299828318579739
"SP84",485000,245000,1101256.48,1098206.18822137,0.277752193653798
"SP85",485000,255000,1085571.14666667,1093700.98096411,-0.743332449997056
"SP86",485000,265000,1085571.14666667,1087951.77674608,-0.21881761032956
"SP87",485000,275000,1085571.14666667,1081138.1717012,0.410028531181741
"SP88",485000,285000,1072035.71555556,1073811.14893902,-0.165339444018751
"SP89",485000,295000,1072035.71555556,1066742.10083987,0.496241285641377
"SP90",495000,205000,1114371.37777778,1111178.25967828,0.287363262526164
"SP91",495000,215000,1114371.37777778,1107820.4174265,0.591337751880327
"SP92",495000,225000,1102073.01333333,1105667.31260468,-0.325079635652533
"SP93",495000,235000,1102073.01333333,1103729.55808375,-0.150086109254195
"SP94",495000,245000,1102073.01333333,1101101.05222357,0.0882717447049927
"SP95",495000,255000,1088654.57777778,1097250.99365182,-0.78345027015503
"SP96",495000,265000,1088654.57777778,1092030.29624806,-0.309123151791267
"SP97",495000,275000,1088654.57777778,1085468.44800174,0.293525784365774
"SP98",495000,285000,1075496.60444444,1078127.86723122,-0.244058507970342
"SP99",495000,295000,1075496.60444444,1070862.54257387,0.432741055582339
"SR89",185000,195000,1200407.05777778,1204565.14777923,-0.345194281033406
"SR99",195000,195000,1200407.05777778,1201465.9153725,-0.088130473047087
"SS09",205000,195000,1192557.76,1197864.24448882,-0.442995482437494
"SS10",215000,105000,1181566.68444444,1169365.92299457,1.04336557188411
"SS11",215000,115000,1182574.57777778,1167824.64734971,1.26302612824162
"SS14",215000,145000,1187933.10222222,1172921.50688062,1.27984654160954
"SS19",215000,195000,1192557.76,1193221.90938154,-0.0556601732099202
"SS20",225000,105000,1174500.60444444,1165958.37645018,0.732635758428363
"SS21",225000,115000,1158742.00888889,1162737.75156326,-0.343649517614846
"SS22",225000,125000,1158742.00888889,1161693.60115165,-0.254076656688032
"SS30",235000,105000,1167057.01333333,1162184.70371167,0.419237114900769
"SS31",235000,115000,1142623.21777778,1157120.62441171,-1.25288637399423
"SS32",235000,125000,1142623.21777778,1154926.85615392,-1.06531754029088
"SS38",235000,185000,1175982.13333333,1178347.55931674,-0.200740941389265
"SS39",235000,195000,1183293.36888889,1179618.68428801,0.311514614834747
"SS40",245000,105000,1167057.01333333,1157990.52627127,0.782950020433616
"SS41",245000,115000,1142623.21777778,1151065.68790256,-0.733448161431077
"SS42",245000,125000,1142623.21777778,1147723.94065739,-0.44442070945119
"SS43",245000,135000,1142623.21777778,1147814.8095773,-0.452302214277582
"SS44",245000,145000,1147748.33777778,1150766.85969611,-0.262305252614383
"SS48",245000,185000,1164844.58666667,1170113.57693913,-0.450297336626316
